id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1641249765877862400,1641249765877862400,2023-03-30 08:23:31 +07,2023-03-30,08:23:31,+0700,1462352847303950338,sghk210,Core DAO,,From Forex&amp;Coin VietNam With Love  @Juno81707007  @NguyenAnhThuy11,en,"[{'screen_name': 'juno81707007', 'name': 'juno | tlooboy.bnb (💙,🧡)🌊📘(🌸, 🌿)( 🏔 , ⛏ )', 'id': '1313688382724165633'}, {'screen_name': 'nguyenanhthuy11', 'name': 'thuyshine123bestvietnam.wallet', 'id': '1310147742929313794'}]",[],[],0,0,0,[],[],https://twitter.com/sghk210/status/1641249765877862400,False,https://twitter.com/MathWallet/status/1640987157786669057,0,,,,,,,,[],,,,
1641249752594681859,1641249752594681859,2023-03-30 08:23:28 +07,2023-03-30,08:23:28,+0700,1445094845337325574,memeskadesiadd1,MEMES KA DESI ADDA,,What coin we have to hold old or new because I think old is going to discontinue why you only promote old pls promote #bttc,en,[],[],[],0,0,0,['bttc'],[],https://twitter.com/MEMESKADESIADD1/status/1641249752594681859,False,https://twitter.com/TheBTTCommunity/status/1641140121813635073,0,,,,,,,,[],,,,
1641249733036371968,1638066676758458368,2023-03-30 08:23:23 +07,2023-03-30,08:23:23,+0700,1637114885770465280,jalaalbhai59,jalaalbhai,,@TerryJunior87 @_hamster_coin @RealFlokiInu @VoltInuOfficial @WeAreSaitama Saitarma,et,[],[],[],0,0,0,[],[],https://twitter.com/jalaalbhai59/status/1641249733036371968,False,,0,,,,,,,,"[{'screen_name': 'TerryJunior87', 'name': 'Terry Junior', 'id': '885197996769652737'}, {'screen_name': '_hamster_coin', 'name': 'HAMSTER COIN', 'id': '1393941814093262856'}, {'screen_name': 'RealFlokiInu', 'name': 'FLOKI', 'id': '1408806420233916416'}, {'screen_name': 'VoltInuOfficial', 'name': 'Volt Inu ⚡️', 'id': '1472580752080580613'}, {'screen_name': 'WeAreSaitama', 'name': 'Saitama', 'id': '1407045595714437120'}]",,,,
1641249713910583296,1641249713910583296,2023-03-30 08:23:19 +07,2023-03-30,08:23:19,+0700,1506958912767279108,realcoingeek_ph,CoinGeek Philippines,,📢 Calling all word slingers for the #CGWordBounty powered by @SLictionary!  Define *DAO* for your chance to win *$25* in #BSV.  Head over to -   https://t.co/RKQ9rC6chY and start #WordSlinging! 🤓🤓  https://t.co/GQQdg6W4KV,en,"[{'screen_name': 'slictionary', 'name': 'slictionary', 'id': '1507403430666686464'}]",['http://SLictionary.com/WordBounty'],['https://pbs.twimg.com/media/Fsbj6dsaUAALpGm.jpg'],0,1,1,"['cgwordbounty', 'bsv', 'wordslinging']",[],https://twitter.com/RealCoinGeek_PH/status/1641249713910583296,False,,1,https://pbs.twimg.com/media/Fsbj6dsaUAALpGm.jpg,,,,,,,[],,,,
1641249702136905728,1641249702136905728,2023-03-30 08:23:16 +07,2023-03-30,08:23:16,+0700,1445552535394127880,gm_nikolai,Nikolai,,Can't wait until $XRP reaches $10k a coin. We are all going to be rich.  #FlipTheSwitch #589,en,[],[],[],0,0,0,['fliptheswitch'],['xrp'],https://twitter.com/gm_nikolai/status/1641249702136905728,False,,0,,,,,,,,[],,,,
1641249701168132096,1641157065832902658,2023-03-30 08:23:16 +07,2023-03-30,08:23:16,+0700,1214975304936108032,bethreinert2,Beth Reinert,,"@JackpotParty I love the game, great graphics. Once you finally win enough to play it pays pretty good.  It would be nice if it had a lower min. bet tho. Thanks for the coins!",en,[],[],[],0,0,0,[],[],https://twitter.com/BethReinert2/status/1641249701168132096,False,,0,,,,,,,,"[{'screen_name': 'JackpotParty', 'name': 'Jackpot Party Casino', 'id': '98474982'}]",,,,
1641249683183112193,1641243259229077504,2023-03-30 08:23:12 +07,2023-03-30,08:23:12,+0700,1484468011985563650,crypt0dac1,cryptodaci ✨🔮,,@TiNEALNAH23 coins,en,[],[],[],0,0,0,[],[],https://twitter.com/crypt0dac1/status/1641249683183112193,False,,0,,,,,,,,"[{'screen_name': 'TiNEALNAH23', 'name': 'Tine aka Piso 🍗 Sender', 'id': '859199708564037632'}]",,,,
1641249670511968256,1641248075477045248,2023-03-30 08:23:09 +07,2023-03-30,08:23:09,+0700,1627000128,degentw_,Tim,,@Brentsketit @redstone_defi Ah was just saying how you don’t tweet about purple coin no more in one of my chats,en,[],[],[],1,0,1,[],[],https://twitter.com/DegenTW_/status/1641249670511968256,False,,0,,,,,,,,"[{'screen_name': 'Brentsketit', 'name': 'Brent🟪', 'id': '943945736277843968'}, {'screen_name': 'redstone_defi', 'name': 'redstone.finance', 'id': '1294053547630362630'}]",,,,
1641249668645507074,1641249668645507074,2023-03-30 08:23:08 +07,2023-03-30,08:23:08,+0700,935310387226075136,universbts_,Universo Bangtan ⁷,,"📸 Novas fotos prévia de Jimin postada pela conta do programa ""Beat Coin"" da KBS. 💜  🦩@BTS_twt  https://t.co/p10QOIR19l",pt,"[{'screen_name': 'bts_twt', 'name': '방탄소년단', 'id': '335141638'}]",[],"['https://pbs.twimg.com/media/Fsbj3TqWYAIbqoY.jpg', 'https://pbs.twimg.com/media/Fsbj3TtXsAAvPDR.jpg', 'https://pbs.twimg.com/media/Fsbj3TrWIAUEdAm.jpg']",1,28,119,[],[],https://twitter.com/UniversBTS_/status/1641249668645507074,False,,1,https://pbs.twimg.com/media/Fsbj3TqWYAIbqoY.jpg,,,,,,,[],,,,
1641249655551053824,1641249499262877697,2023-03-30 08:23:05 +07,2023-03-30,08:23:05,+0700,1222300380752539648,achmadlando,Silverrrr,,2. Launchpad is a means of launching or releasing new tokens or coins in the crypto world.  #Zksync #Launchpad #SnarkLaunch,en,[],[],[],1,0,0,"['zksync', 'launchpad', 'snarklaunch']",[],https://twitter.com/AchmadLando/status/1641249655551053824,False,,0,,,,,,,,[],,,,
1641249653445279744,1641247827765477380,2023-03-30 08:23:04 +07,2023-03-30,08:23:04,+0700,1252733774837755924,thecoinlover,The Great Patriotic Equalizer (Mikey),,"@AmazingRanger83 We’re also being hit “ indiscreetly” from the inside IMO,trainwrecks, warehouse fires,candy factories exploding (which we still haven’t heard, how &amp; why) and a lot of other 💩 if we were attacked right now. Boots on the ground, I hope our training isn’t gone, cause it falls to us",en,[],[],[],0,0,1,[],[],https://twitter.com/TheCoinLover/status/1641249653445279744,False,,0,,,,,,,,"[{'screen_name': 'AmazingRanger83', 'name': 'Ranger On Point Pissed Off Neanderthal MAGA 🍊', 'id': '757989667811631104'}]",,,,
1641249650735718401,1641249650735718401,2023-03-30 08:23:04 +07,2023-03-30,08:23:04,+0700,1582373325791236097,coinupz,CoinUpz,,SafeMoon CEO John Karony promises to fix the $8M exploit and strengthen security measures. It's heartening to see a company taking responsibility and working to protect its users. #safemoon #cryptocurrency #securitymeasures #decentralizedfinance #exploitrectification,en,[],[],[],0,0,0,"['safemoon', 'cryptocurrency', 'securitymeasures', 'decentralizedfinance', 'exploitrectification']",[],https://twitter.com/CoinUpz/status/1641249650735718401,False,,0,,,,,,,,[],,,,
1641249648517038082,1641249648517038082,2023-03-30 08:23:03 +07,2023-03-30,08:23:03,+0700,1403409728433278980,powerbtsdata,POWERFUL⁷,,"[#IG] O programa 'Beat Coin' no Instagram com novas fotos da participação do #JIMIN no programa que será transmitido amanhã, às 08:30 (HB🇧🇷)  https://t.co/s4GxgtircQ",pt,[],[],"['https://pbs.twimg.com/media/Fsbj2hxXwAA6HJ-.jpg', 'https://pbs.twimg.com/media/Fsbj2riXsAA2Wgy.jpg', 'https://pbs.twimg.com/media/Fsbj243WAAQGwPP.jpg']",1,3,5,"['ig', 'jimin']",[],https://twitter.com/powerbtsdata/status/1641249648517038082,False,,1,https://pbs.twimg.com/media/Fsbj2hxXwAA6HJ-.jpg,,,,,,,[],,,,
1641249640329670663,1641249640329670663,2023-03-30 08:23:01 +07,2023-03-30,08:23:01,+0700,1557804373190770689,amerlcanwhores,AmericanWhores 🎀,,#loveisland i lost my metamask trust wallet coin base hacked nfts stolen hacked coinbase i need a sugar daddy i got scammed my wallet has been stolen i need a logo my instagram got hacked write essay i need a banner homework stolen essay hacked!          https://t.co/sN3MIjbj40,en,[],[],[],1,0,2,['loveisland'],[],https://twitter.com/AMERlCANWHORES/status/1641249640329670663,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1637268277872263169/pu/img/DhFmSu9N41iQ84Ae.jpg,,,,,,,[],,,,
